Topic,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,current,next,x,y,dx,dy,left,right,state.edges,state.suggested.u,state.suggested.v,state.terminal,state.submit_suggested,action.agent_name,action.type,action.edge.u,action.edge.v,next_state.edges,next_state.suggested.u,next_state.suggested.v,next_state.terminal,next_state.submit_suggested,action_no,step_no,turn_agent,data,level,name,msg,file,function,line,topics
,1622536421.8361373,1533.0,1622536421.0,835815906.0,posttest-4,,,1403.0,603.0,-26.0,-42.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536421.8854425,1534.0,1622536421.0,885060071.0,posttest-4,,,1383.0,570.0,-20.0,-33.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536421.9354155,1535.0,1622536421.0,934778690.0,posttest-4,,,1365.0,542.0,-18.0,-28.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536422.0242884,1536.0,1622536422.0,24005174.0,posttest-4,,,1350.0,524.0,-15.0,-18.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536422.0887585,1537.0,1622536422.0,88465929.0,posttest-4,,,1327.0,503.0,-23.0,-21.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536422.1395278,1538.0,1622536422.0,139218330.0,posttest-4,,,1312.0,494.0,-15.0,-9.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536422.2318025,1539.0,1622536422.0,231463909.0,posttest-4,,,1308.0,493.0,-4.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536424.197822,1540.0,1622536424.0,197487354.0,posttest-4,,,1307.0,493.0,-1.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536433.346501,1541.0,1622536433.0,346103191.0,posttest-4,,,831.0,512.0,-14.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536433.3465235,1542.0,1622536433.0,346239089.0,posttest-4,,,798.0,513.0,-33.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536443.0854106,1543.0,1622536443.0,85034608.0,posttest-5,,,777.0,596.0,3.0,-2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536443.1313915,1544.0,1622536443.0,131085634.0,posttest-5,,,853.0,543.0,76.0,-53.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536443.184909,1545.0,1622536443.0,184502124.0,posttest-5,,,891.0,513.0,38.0,-30.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536443.2349927,1546.0,1622536443.0,234694242.0,posttest-5,,,908.0,500.0,17.0,-13.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536443.3166862,1547.0,1622536443.0,316388845.0,posttest-5,,,933.0,474.0,25.0,-26.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536443.3706105,1548.0,1622536443.0,370312929.0,posttest-5,,,968.0,437.0,35.0,-37.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536443.4330635,1549.0,1622536443.0,432813167.0,posttest-5,,,996.0,400.0,28.0,-37.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536443.502323,1550.0,1622536443.0,501870632.0,posttest-5,,,1050.0,327.0,54.0,-73.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536443.5650802,1551.0,1622536443.0,564633131.0,posttest-5,,,1088.0,296.0,38.0,-31.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536449.1830628,1552.0,1622536449.0,182773828.0,posttest-5,,,1458.0,463.0,5.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536449.2346811,1553.0,1622536449.0,234421968.0,posttest-5,,,1419.0,470.0,-39.0,7.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536449.3053906,1554.0,1622536449.0,305071592.0,posttest-5,,,1353.0,491.0,-66.0,21.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536449.3718514,1555.0,1622536449.0,371551513.0,posttest-5,,,1322.0,502.0,-31.0,11.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536449.4262843,1556.0,1622536449.0,426120519.0,posttest-5,,,1286.0,512.0,-36.0,10.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536449.4978497,1557.0,1622536449.0,497441768.0,posttest-5,,,1244.0,526.0,-42.0,14.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536449.5488026,1558.0,1622536449.0,548477172.0,posttest-5,,,1177.0,549.0,-67.0,23.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536449.6311836,1559.0,1622536449.0,630861043.0,posttest-5,,,1132.0,572.0,-45.0,23.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536449.9920368,1560.0,1622536449.0,991519451.0,posttest-5,,,1127.0,576.0,-5.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536450.042274,1561.0,1622536450.0,41868448.0,posttest-5,,,1115.0,581.0,-12.0,5.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536451.5362551,1562.0,1622536451.0,535914897.0,posttest-5,,,1115.0,582.0,0.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536451.586764,1563.0,1622536451.0,586427688.0,posttest-5,,,1115.0,585.0,0.0,3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536453.5778346,1564.0,1622536453.0,577532529.0,posttest-5,,,765.0,591.0,0.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536453.6351798,1565.0,1622536453.0,634891748.0,posttest-5,,,821.0,595.0,56.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536453.7241368,1566.0,1622536453.0,723776340.0,posttest-5,,,845.0,595.0,24.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536453.778576,1567.0,1622536453.0,778287649.0,posttest-5,,,865.0,595.0,20.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536453.84161,1568.0,1622536453.0,841288566.0,posttest-5,,,901.0,595.0,36.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536453.8901775,1569.0,1622536453.0,889822721.0,posttest-5,,,926.0,595.0,25.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536453.938048,1570.0,1622536453.0,937639713.0,posttest-5,,,950.0,599.0,24.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536454.033973,1571.0,1622536454.0,33598423.0,posttest-5,,,973.0,602.0,23.0,3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536454.0839076,1572.0,1622536454.0,83554744.0,posttest-5,,,1024.0,604.0,51.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536454.1350384,1573.0,1622536454.0,134702682.0,posttest-5,,,1049.0,604.0,25.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536454.188527,1574.0,1622536454.0,188035488.0,posttest-5,,,1074.0,604.0,25.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536465.8308468,1575.0,1622536465.0,830548286.0,posttest-5,,,591.0,796.0,-1.0,-2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536465.8852208,1576.0,1622536465.0,884847402.0,posttest-5,,,625.0,762.0,34.0,-34.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536465.9828703,1577.0,1622536465.0,982562065.0,posttest-5,,,628.0,759.0,3.0,-3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536466.0308616,1578.0,1622536466.0,30447959.0,posttest-5,,,637.0,750.0,9.0,-9.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536466.0825822,1579.0,1622536466.0,82258462.0,posttest-5,,,662.0,731.0,25.0,-19.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536466.1348798,1580.0,1622536466.0,134593725.0,posttest-5,,,682.0,715.0,20.0,-16.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536466.2061472,1581.0,1622536466.0,205826759.0,posttest-5,,,703.0,698.0,21.0,-17.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536466.2564223,1582.0,1622536466.0,256106853.0,posttest-5,,,713.0,687.0,10.0,-11.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536466.334565,1583.0,1622536466.0,334201335.0,posttest-5,,,720.0,680.0,7.0,-7.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536471.0266602,1584.0,1622536471.0,26246309.0,posttest-5,,,721.0,679.0,1.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536471.0668306,1585.0,1622536471.0,66498756.0,posttest-5,,,737.0,722.0,16.0,43.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536471.1271412,1586.0,1622536471.0,126767873.0,posttest-5,,,741.0,735.0,4.0,13.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536471.2231443,1587.0,1622536471.0,222873926.0,posttest-5,,,741.0,736.0,0.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536471.2911456,1588.0,1622536471.0,290834665.0,posttest-5,,,744.0,749.0,3.0,13.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536471.3734412,1589.0,1622536471.0,373154163.0,posttest-5,,,748.0,761.0,4.0,12.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536471.4319544,1590.0,1622536471.0,431646108.0,posttest-5,,,754.0,773.0,6.0,12.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536471.4849946,1591.0,1622536471.0,484755516.0,posttest-5,,,764.0,789.0,10.0,16.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536471.534367,1592.0,1622536471.0,534139156.0,posttest-5,,,771.0,796.0,7.0,7.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536471.6169665,1593.0,1622536471.0,616598606.0,posttest-5,,,779.0,803.0,8.0,7.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536471.685208,1594.0,1622536471.0,684783458.0,posttest-5,,,784.0,806.0,5.0,3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536471.7736783,1595.0,1622536471.0,773297309.0,posttest-5,,,784.0,808.0,0.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536471.8268125,1596.0,1622536471.0,826476335.0,posttest-5,,,789.0,811.0,5.0,3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536472.405029,1597.0,1622536472.0,404760360.0,posttest-5,,,787.0,813.0,-2.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536472.4666147,1598.0,1622536472.0,466239452.0,posttest-5,,,781.0,814.0,-6.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536472.535107,1599.0,1622536472.0,534779071.0,posttest-5,,,766.0,814.0,-15.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536472.5854487,1600.0,1622536472.0,585071325.0,posttest-5,,,754.0,814.0,-12.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536472.6490695,1601.0,1622536472.0,648740768.0,posttest-5,,,736.0,813.0,-18.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536472.7103891,1602.0,1622536472.0,710055828.0,posttest-5,,,718.0,809.0,-18.0,-4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536472.784916,1603.0,1622536472.0,784579277.0,posttest-5,,,704.0,807.0,-14.0,-2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536472.869778,1604.0,1622536472.0,869454383.0,posttest-5,,,681.0,804.0,-23.0,-3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536472.892123,1605.0,1622536472.0,891833305.0,posttest-5,,,659.0,802.0,-22.0,-2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536472.9554746,1606.0,1622536472.0,955182790.0,posttest-5,,,643.0,802.0,-16.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536473.5847237,1607.0,1622536473.0,584464788.0,posttest-5,,,650.0,802.0,7.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536473.6529284,1608.0,1622536473.0,652627944.0,posttest-5,,,716.0,803.0,66.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536473.7149189,1609.0,1622536473.0,714484930.0,posttest-5,,,756.0,804.0,40.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536473.774737,1610.0,1622536473.0,774411916.0,posttest-5,,,791.0,807.0,35.0,3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536473.850316,1611.0,1622536473.0,849891662.0,posttest-5,,,817.0,813.0,26.0,6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536473.9000485,1612.0,1622536473.0,899581670.0,posttest-5,,,854.0,823.0,37.0,10.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536473.9564755,1613.0,1622536473.0,956199407.0,posttest-5,,,880.0,831.0,26.0,8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536474.0790606,1614.0,1622536474.0,78721523.0,posttest-5,,,881.0,831.0,1.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536474.1353776,1615.0,1622536474.0,135163068.0,posttest-5,,,899.0,834.0,18.0,3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536474.1853004,1616.0,1622536474.0,184899806.0,posttest-5,,,923.0,835.0,24.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536479.22253,1617.0,1622536479.0,222182512.0,posttest-5,,,938.0,820.0,1.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536479.5607476,1618.0,1622536479.0,560400962.0,posttest-5,,,939.0,819.0,1.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536479.618273,1619.0,1622536479.0,618002653.0,posttest-5,,,942.0,800.0,3.0,-19.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536479.6792648,1620.0,1622536479.0,678977966.0,posttest-5,,,948.0,776.0,6.0,-24.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536479.735564,1621.0,1622536479.0,735345363.0,posttest-5,,,955.0,760.0,7.0,-16.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536479.8010287,1622.0,1622536479.0,800736427.0,posttest-5,,,964.0,742.0,9.0,-18.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536479.8627734,1623.0,1622536479.0,862459421.0,posttest-5,,,994.0,710.0,30.0,-32.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536479.9260497,1624.0,1622536479.0,925626993.0,posttest-5,,,1054.0,655.0,60.0,-55.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536479.9827015,1625.0,1622536479.0,982254743.0,posttest-5,,,1060.0,650.0,6.0,-5.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536480.0765393,1626.0,1622536480.0,76253175.0,posttest-5,,,1064.0,649.0,4.0,-1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536480.1357875,1627.0,1622536480.0,135466575.0,posttest-5,,,1066.0,646.0,2.0,-3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536480.1850505,1628.0,1622536480.0,184710502.0,posttest-5,,,1070.0,643.0,4.0,-3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536480.5008318,1629.0,1622536480.0,500399112.0,posttest-5,,,1071.0,640.0,1.0,-3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536480.597201,1630.0,1622536480.0,596856117.0,posttest-5,,,1083.0,623.0,12.0,-17.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536480.6314876,1631.0,1622536480.0,631043910.0,posttest-5,,,1093.0,610.0,10.0,-13.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536480.7208626,1632.0,1622536480.0,720488786.0,posttest-5,,,1096.0,604.0,3.0,-6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536480.7746537,1633.0,1622536480.0,774396181.0,posttest-5,,,1099.0,597.0,3.0,-7.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536481.0531795,1634.0,1622536481.0,52900552.0,posttest-5,,,1101.0,593.0,2.0,-4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536481.170565,1635.0,1622536481.0,170185804.0,posttest-5,,,1106.0,581.0,5.0,-12.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536481.6849914,1636.0,1622536481.0,684585809.0,posttest-5,,,1111.0,575.0,5.0,-6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536481.7630725,1637.0,1622536481.0,762745618.0,posttest-5,,,1097.0,613.0,-14.0,38.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536481.841622,1638.0,1622536481.0,841299772.0,posttest-5,,,1092.0,622.0,-5.0,9.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536482.1890285,1639.0,1622536482.0,188679456.0,posttest-5,,,1092.0,623.0,0.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536482.235989,1640.0,1622536482.0,235744953.0,posttest-5,,,1085.0,634.0,-7.0,11.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536482.604625,1641.0,1622536482.0,603913307.0,posttest-5,,,1085.0,636.0,0.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536484.7374303,1642.0,1622536484.0,737098693.0,posttest-5,,,1353.0,700.0,1.0,-2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536484.7927842,1643.0,1622536484.0,792482137.0,posttest-5,,,1372.0,672.0,19.0,-28.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536484.854381,1644.0,1622536484.0,854121446.0,posttest-5,,,1390.0,646.0,18.0,-26.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536484.914816,1645.0,1622536484.0,914531469.0,posttest-5,,,1426.0,605.0,36.0,-41.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536484.993297,1646.0,1622536484.0,992983341.0,posttest-5,,,1459.0,561.0,33.0,-44.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536485.0350385,1647.0,1622536485.0,34625768.0,posttest-5,,,1489.0,517.0,30.0,-44.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536485.1287937,1648.0,1622536485.0,128452301.0,posttest-5,,,1499.0,497.0,10.0,-20.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536485.1849236,1649.0,1622536485.0,184551954.0,posttest-5,,,1501.0,492.0,2.0,-5.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536485.2345843,1650.0,1622536485.0,234250783.0,posttest-5,,,1504.0,485.0,3.0,-7.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536485.314391,1651.0,1622536485.0,314073801.0,posttest-5,,,1512.0,470.0,8.0,-15.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536486.8306212,1652.0,1622536486.0,830337762.0,posttest-5,,,1513.0,467.0,1.0,-3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622536486.863057,1653.0,1622536486.0,862455129.0,posttest-5,,,1503.0,467.0,-10.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
justhink_app-mouse_motion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.3364117,1.0,1622535127.0,336084842.0,start,,,1910.0,720.0,0.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.370894,2.0,1622535127.0,370651245.0,start,,,1820.0,722.0,-90.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.3709097,3.0,1622535127.0,370733499.0,start,,,1720.0,726.0,-100.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.371125,4.0,1622535127.0,370852708.0,start,,,1624.0,730.0,-96.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.371135,5.0,1622535127.0,370928525.0,start,,,1526.0,736.0,-98.0,6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.3820856,6.0,1622535127.0,381768465.0,start,,,1438.0,742.0,-88.0,6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.417586,7.0,1622535127.0,417199611.0,start,,,1368.0,750.0,-70.0,8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.4176,8.0,1622535127.0,417292118.0,start,,,1292.0,756.0,-76.0,6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.4176154,9.0,1622535127.0,417335033.0,start,,,1218.0,762.0,-74.0,6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.4176242,10.0,1622535127.0,417369365.0,start,,,1146.0,762.0,-72.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.4176311,11.0,1622535127.0,417402267.0,start,,,1076.0,764.0,-70.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.453708,12.0,1622535127.0,453384399.0,start,,,1006.0,764.0,-70.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.4537232,13.0,1622535127.0,453505516.0,start,,,948.0,766.0,-58.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.4538374,14.0,1622535127.0,453559875.0,start,,,872.0,772.0,-76.0,6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.4540167,15.0,1622535127.0,453683853.0,start,,,814.0,774.0,-58.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.456433,16.0,1622535127.0,456099033.0,start,,,756.0,778.0,-58.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.4642515,17.0,1622535127.0,463985443.0,start,,,678.0,786.0,-78.0,8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.4719524,18.0,1622535127.0,471819639.0,start,,,626.0,794.0,-52.0,8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.5091228,19.0,1622535127.0,508883714.0,start,,,564.0,804.0,-62.0,10.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.5092316,20.0,1622535127.0,509065866.0,start,,,528.0,810.0,-36.0,6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.5093822,21.0,1622535127.0,509171724.0,start,,,496.0,818.0,-32.0,8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.5093956,22.0,1622535127.0,509232521.0,start,,,468.0,822.0,-28.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.545307,23.0,1622535127.0,544950962.0,start,,,440.0,824.0,-28.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.5453231,24.0,1622535127.0,545046329.0,start,,,414.0,824.0,-26.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.545328,25.0,1622535127.0,545090675.0,start,,,385.0,824.0,-29.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.5453484,26.0,1622535127.0,545126199.0,start,,,337.0,824.0,-48.0,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.5462668,27.0,1622535127.0,546077013.0,start,,,293.0,830.0,-44.0,6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.5551925,28.0,1622535127.0,554970264.0,start,,,249.0,838.0,-44.0,8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.5928383,29.0,1622535127.0,592612504.0,start,,,207.0,848.0,-42.0,10.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.5929737,30.0,1622535127.0,592798709.0,start,,,165.0,856.0,-42.0,8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.5931349,31.0,1622535127.0,592976331.0,start,,,113.0,866.0,-52.0,10.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.5932136,32.0,1622535127.0,593073606.0,start,,,85.0,874.0,-28.0,8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.5988097,33.0,1622535127.0,598592758.0,start,,,61.0,886.0,-24.0,12.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.6344004,34.0,1622535127.0,634220838.0,start,,,56.0,889.0,-5.0,3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.634615,35.0,1622535127.0,634406805.0,start,,,55.0,890.0,-1.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.634647,36.0,1622535127.0,634476900.0,start,,,56.0,891.0,1.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.6346848,37.0,1622535127.0,634522676.0,start,,,58.0,892.0,2.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.6432402,38.0,1622535127.0,642990350.0,start,,,63.0,896.0,5.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.6787384,39.0,1622535127.0,678435325.0,start,,,74.0,903.0,11.0,7.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.6787562,40.0,1622535127.0,678524494.0,start,,,91.0,915.0,17.0,12.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.678767,41.0,1622535127.0,678567171.0,start,,,109.0,923.0,18.0,8.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.6787825,42.0,1622535127.0,678608655.0,start,,,126.0,932.0,17.0,9.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.7150855,43.0,1622535127.0,714847326.0,start,,,131.0,935.0,5.0,3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.7151723,44.0,1622535127.0,715040445.0,start,,,131.0,936.0,0.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.7152808,45.0,1622535127.0,715171098.0,start,,,123.0,937.0,-8.0,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.7154777,46.0,1622535127.0,715259313.0,start,,,110.0,939.0,-13.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.7155373,47.0,1622535127.0,715312957.0,start,,,87.0,941.0,-23.0,2.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.7223854,48.0,1622535127.0,722079992.0,start,,,55.0,947.0,-32.0,6.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
,1622535127.7301435,49.0,1622535127.0,729922533.0,start,,,31.0,951.0,-24.0,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
